Date,Temperature,Rainfall,Humidity,State
20210907,26.82,5.73,88.63,Madhya Pradesh
20210908,26.59,136.08,89.54,Madhya Pradesh
20210909,25.87,55.9,90.93,Madhya Pradesh
20210910,25.8,7.44,88.96,Madhya Pradesh
20210911,26.48,15.68,86.99,Madhya Pradesh
20210912,27.21,3.49,84.71,Madhya Pradesh
20210913,27.2,19.75,85.83,Madhya Pradesh
20210914,26.19,18.81,89.77,Madhya Pradesh
20210915,26.21,20.32,90.56,Madhya Pradesh
20210916,26.0,17.27,90.86,Madhya Pradesh
20210917,26.45,10.3,90.52,Madhya Pradesh
20210918,26.24,1.31,89.3,Madhya Pradesh
20210919,25.74,0.34,88.51,Madhya Pradesh
20210920,26.19,4.71,87.75,Madhya Pradesh
20210921,26.76,3.08,86.21,Madhya Pradesh
20210922,27.02,0.21,85.33,Madhya Pradesh
20210923,26.75,1.43,84.01,Madhya Pradesh
20210924,26.84,10.03,82.78,Madhya Pradesh
20210925,26.47,15.44,86.37,Madhya Pradesh
20210926,26.59,6.51,87.15,Madhya Pradesh
20210927,25.89,2.01,89.67,Madhya Pradesh
20210928,25.72,1.65,86.63,Madhya Pradesh
20210929,25.84,0.51,86.15,Madhya Pradesh
20210930,26.66,14.51,83.56,Madhya Pradesh
20211001,26.88,1.2,83.9,Madhya Pradesh
20211002,26.9,1.16,82.64,Madhya Pradesh
20211003,26.06,2.76,87.05,Madhya Pradesh
20211004,26.97,1.59,83.01,Madhya Pradesh
20211005,27.16,3.29,83.54,Madhya Pradesh
20211006,26.8,0.72,83.35,Madhya Pradesh
20211007,27.25,0.03,77.71,Madhya Pradesh
20211008,27.08,0.2,77.73,Madhya Pradesh
20211009,26.82,0.04,71.61,Madhya Pradesh
20211010,26.06,0.0,71.62,Madhya Pradesh
20211011,25.15,0.0,72.13,Madhya Pradesh
20211012,25.29,0.0,71.72,Madhya Pradesh
20211013,24.74,0.0,77.43,Madhya Pradesh
20211014,24.05,0.0,72.78,Madhya Pradesh
20211015,23.58,0.0,70.49,Madhya Pradesh
20211016,24.0,1.25,88.12,Madhya Pradesh
20211017,25.78,11.45,87.22,Madhya Pradesh
20211018,25.05,13.14,91.54,Madhya Pradesh
20211019,23.78,0.78,85.15,Madhya Pradesh
20211020,23.3,0.02,76.39,Madhya Pradesh
20211021,22.09,0.0,72.09,Madhya Pradesh
20211022,22.11,0.0,77.9,Madhya Pradesh
20211023,22.41,0.0,70.51,Madhya Pradesh
20211024,23.28,0.0,62.98,Madhya Pradesh
20211025,22.48,0.0,63.79,Madhya Pradesh
20211026,22.28,0.0,70.57,Madhya Pradesh
20211027,21.41,0.0,77.78,Madhya Pradesh
20211028,19.91,0.0,71.28,Madhya Pradesh
20211029,19.21,0.0,66.43,Madhya Pradesh
20211030,19.84,0.0,61.21,Madhya Pradesh
20211031,20.16,0.0,58.33,Madhya Pradesh
20211101,19.35,0.0,59.15,Madhya Pradesh
20211102,19.09,0.0,60.8,Madhya Pradesh
20211103,19.14,0.0,65.21,Madhya Pradesh
20211104,19.45,0.0,64.34,Madhya Pradesh
20211105,19.26,0.0,66.42,Madhya Pradesh
20211106,19.76,0.0,66.55,Madhya Pradesh
20211107,19.79,0.0,62.92,Madhya Pradesh
20211108,19.8,0.0,62.89,Madhya Pradesh
20211109,19.36,0.0,62.7,Madhya Pradesh
20211110,19.43,0.0,63.05,Madhya Pradesh
20211111,18.88,0.0,67.81,Madhya Pradesh
20211112,18.96,0.0,69.08,Madhya Pradesh
20211113,19.28,0.0,68.34,Madhya Pradesh
20211114,19.11,0.0,70.29,Madhya Pradesh
20211115,19.27,0.0,68.81,Madhya Pradesh
20211116,18.44,0.0,63.99,Madhya Pradesh
20211117,18.95,0.0,72.09,Madhya Pradesh
20211118,21.81,0.0,77.91,Madhya Pradesh
20211119,22.62,0.0,76.6,Madhya Pradesh
20211120,22.71,0.16,73.66,Madhya Pradesh
20211121,23.85,1.86,78.28,Madhya Pradesh
20211122,22.72,2.17,79.09,Madhya Pradesh
20211123,22.53,0.01,72.97,Madhya Pradesh
20211124,21.98,0.0,67.6,Madhya Pradesh
20211125,21.12,0.0,65.6,Madhya Pradesh
20211126,19.79,0.0,59.31,Madhya Pradesh
20211127,19.46,0.0,52.7,Madhya Pradesh
20211128,18.95,0.0,55.37,Madhya Pradesh
20211129,18.27,0.0,57.66,Madhya Pradesh
20211130,17.55,0.0,58.51,Madhya Pradesh
20211201,17.33,0.0,60.07,Madhya Pradesh
20211202,17.01,0.0,56.86,Madhya Pradesh
20211203,16.82,0.0,65.98,Madhya Pradesh
20211204,18.89,0.01,63.45,Madhya Pradesh
20211205,19.84,0.0,69.58,Madhya Pradesh
20211206,19.43,0.0,75.44,Madhya Pradesh
20211207,19.0,0.0,74.46,Madhya Pradesh
20211208,18.8,0.0,70.55,Madhya Pradesh
20211209,18.66,0.0,70.27,Madhya Pradesh
20211210,17.78,0.0,67.04,Madhya Pradesh
20211211,16.98,0.0,62.1,Madhya Pradesh
20211212,16.96,0.0,56.0,Madhya Pradesh
20211213,17.28,0.0,60.92,Madhya Pradesh
20211214,18.17,0.0,60.32,Madhya Pradesh
20211215,18.44,0.0,63.91,Madhya Pradesh
20211216,19.92,0.0,61.07,Madhya Pradesh
20211217,18.78,0.0,68.06,Madhya Pradesh
20211218,14.7,0.0,55.41,Madhya Pradesh
20211219,12.37,0.0,42.34,Madhya Pradesh
20211220,13.67,0.0,39.3,Madhya Pradesh
20211221,15.73,0.0,36.38,Madhya Pradesh
20211222,17.95,0.0,34.95,Madhya Pradesh
20211223,19.27,0.0,39.81,Madhya Pradesh
20211224,20.2,0.0,47.32,Madhya Pradesh
20211225,19.31,0.0,55.3,Madhya Pradesh
20211226,19.02,0.0,52.0,Madhya Pradesh
20211227,19.43,0.16,52.75,Madhya Pradesh
20211228,17.79,7.87,73.53,Madhya Pradesh
20211229,16.35,3.18,77.49,Madhya Pradesh
20211230,14.09,0.15,71.21,Madhya Pradesh
20211231,13.62,0.0,72.49,Madhya Pradesh
20220101,16.07,0.0,67.23,Madhya Pradesh
20220102,16.83,0.0,66.04,Madhya Pradesh
20220103,16.44,0.0,65.52,Madhya Pradesh
20220104,17.61,0.0,59.0,Madhya Pradesh
20220105,20.41,0.03,54.42,Madhya Pradesh
20220106,21.13,1.95,61.54,Madhya Pradesh
20220107,19.88,12.47,72.4,Madhya Pradesh
20220108,20.09,4.15,72.17,Madhya Pradesh
20220109,17.34,12.76,84.96,Madhya Pradesh
20220110,15.52,0.0,69.78,Madhya Pradesh
20220111,15.64,0.19,72.82,Madhya Pradesh
20220112,14.69,0.12,67.91,Madhya Pradesh
20220113,14.44,0.0,67.39,Madhya Pradesh
20220114,14.35,0.14,69.27,Madhya Pradesh
20220115,14.73,0.0,73.13,Madhya Pradesh
20220116,14.55,0.0,71.16,Madhya Pradesh
20220117,15.31,0.0,66.32,Madhya Pradesh
20220118,16.35,0.0,60.47,Madhya Pradesh
20220119,16.41,0.0,55.31,Madhya Pradesh
20220120,18.43,0.0,54.14,Madhya Pradesh
20220121,17.86,0.0,62.17,Madhya Pradesh
20220122,18.99,2.22,64.99,Madhya Pradesh
20220123,16.11,0.13,60.53,Madhya Pradesh
20220124,12.21,0.0,58.52,Madhya Pradesh
20220125,12.49,0.0,61.86,Madhya Pradesh
20220126,13.16,0.0,57.77,Madhya Pradesh
20220127,12.52,0.0,57.93,Madhya Pradesh
20220128,13.36,0.0,50.3,Madhya Pradesh
20220129,15.41,0.0,41.76,Madhya Pradesh
20220130,18.09,0.0,36.21,Madhya Pradesh
20220131,18.72,0.0,39.52,Madhya Pradesh
20220201,20.21,0.0,43.44,Madhya Pradesh
20220202,21.33,0.0,42.99,Madhya Pradesh
20220203,20.05,0.0,43.24,Madhya Pradesh
20220204,16.04,0.06,43.94,Madhya Pradesh
20220205,17.18,0.0,32.22,Madhya Pradesh
20220206,16.76,0.0,36.13,Madhya Pradesh
20220207,18.63,0.0,31.54,Madhya Pradesh
20220208,20.42,0.0,30.29,Madhya Pradesh
20220209,20.93,1.58,47.97,Madhya Pradesh
20220210,17.34,0.23,57.01,Madhya Pradesh
20220211,16.76,0.0,44.72,Madhya Pradesh
20220212,18.11,0.0,34.38,Madhya Pradesh
20220213,18.4,0.0,31.28,Madhya Pradesh
20220214,19.45,0.0,32.24,Madhya Pradesh
20220215,20.27,0.0,40.2,Madhya Pradesh
20220216,20.17,0.0,40.99,Madhya Pradesh
20220217,20.22,0.0,32.87,Madhya Pradesh
20220218,21.36,0.02,32.45,Madhya Pradesh
20220219,22.76,0.45,46.83,Madhya Pradesh
20220220,22.28,0.0,37.13,Madhya Pradesh
20220221,21.55,0.0,24.04,Madhya Pradesh
20220222,24.43,0.0,19.95,Madhya Pradesh
20220223,24.63,0.0,24.99,Madhya Pradesh
20220224,24.63,0.0,27.81,Madhya Pradesh
20220225,22.83,0.0,35.8,Madhya Pradesh
20220226,24.91,0.21,33.6,Madhya Pradesh
20220227,26.28,0.19,36.73,Madhya Pradesh
20220228,23.18,0.03,40.48,Madhya Pradesh
20220301,23.42,0.06,35.6,Madhya Pradesh
20220302,24.04,0.03,28.26,Madhya Pradesh
20220303,25.38,0.41,28.69,Madhya Pradesh
20220304,26.15,0.59,34.31,Madhya Pradesh
20220305,24.08,0.02,31.5,Madhya Pradesh
20220306,24.56,0.0,22.42,Madhya Pradesh
20220307,25.41,0.0,20.54,Madhya Pradesh
20220308,25.25,0.0,23.59,Madhya Pradesh
20220309,26.74,0.1,26.09,Madhya Pradesh
20220310,26.89,0.0,31.06,Madhya Pradesh
20220311,26.16,0.0,29.6,Madhya Pradesh
20220312,27.28,0.0,22.19,Madhya Pradesh
20220313,27.42,0.0,16.53,Madhya Pradesh
20220314,29.43,0.0,16.36,Madhya Pradesh
20220315,29.98,0.0,20.73,Madhya Pradesh
20220316,30.23,0.0,20.57,Madhya Pradesh
20220317,31.05,0.0,20.74,Madhya Pradesh
20220318,29.96,0.0,25.51,Madhya Pradesh
20220319,30.27,0.0,27.71,Madhya Pradesh
20220320,31.29,0.0,23.62,Madhya Pradesh
20220321,30.45,0.0,15.34,Madhya Pradesh
20220322,30.3,0.0,16.19,Madhya Pradesh
20220323,31.0,0.0,16.9,Madhya Pradesh
20220324,31.74,0.0,18.24,Madhya Pradesh
20220325,31.96,0.0,19.24,Madhya Pradesh
20220326,31.42,0.0,14.98,Madhya Pradesh
20220327,32.01,0.0,11.25,Madhya Pradesh
20220328,31.6,0.0,13.13,Madhya Pradesh
20220329,31.54,0.0,12.68,Madhya Pradesh
20220330,31.45,0.0,12.2,Madhya Pradesh
20220331,32.11,0.0,11.03,Madhya Pradesh
20220401,32.1,0.0,11.83,Madhya Pradesh
20220402,32.89,0.0,12.24,Madhya Pradesh
20220403,33.75,0.0,11.79,Madhya Pradesh
20220404,33.12,0.0,11.3,Madhya Pradesh
20220405,32.99,0.0,9.92,Madhya Pradesh
20220406,33.53,0.0,9.11,Madhya Pradesh
20220407,33.5,0.0,11.11,Madhya Pradesh
20220408,34.05,0.0,13.54,Madhya Pradesh
20220409,34.13,0.0,17.21,Madhya Pradesh
20220410,34.78,0.0,16.76,Madhya Pradesh
20220411,34.58,0.0,15.11,Madhya Pradesh
20220412,35.43,0.0,18.04,Madhya Pradesh
20220413,34.91,0.0,15.92,Madhya Pradesh
20220414,34.01,0.16,14.91,Madhya Pradesh
20220415,32.82,0.0,11.64,Madhya Pradesh
20220416,33.13,0.0,14.74,Madhya Pradesh
20220417,34.02,0.0,14.66,Madhya Pradesh
20220418,34.43,0.0,14.21,Madhya Pradesh
20220419,35.02,0.0,15.06,Madhya Pradesh
20220420,35.74,0.0,13.27,Madhya Pradesh
20220421,34.72,0.0,14.91,Madhya Pradesh
20220422,34.11,0.0,19.66,Madhya Pradesh
20220423,34.64,0.0,18.2,Madhya Pradesh
20220424,34.33,0.0,15.06,Madhya Pradesh
20220425,34.27,0.0,12.53,Madhya Pradesh
20220426,34.02,0.0,11.83,Madhya Pradesh
20220427,34.72,0.0,11.1,Madhya Pradesh
20220428,35.67,0.0,12.62,Madhya Pradesh
20220429,36.17,0.0,12.36,Madhya Pradesh
20220430,35.91,0.0,13.33,Madhya Pradesh
20220501,36.06,0.0,17.07,Madhya Pradesh
20220502,36.93,0.0,18.36,Madhya Pradesh
20220503,36.4,0.0,19.08,Madhya Pradesh
20220504,35.5,0.03,17.28,Madhya Pradesh
20220505,34.83,0.0,15.61,Madhya Pradesh
20220506,35.58,0.0,16.27,Madhya Pradesh
20220507,35.53,0.0,19.65,Madhya Pradesh
20220508,36.34,0.0,16.45,Madhya Pradesh
20220509,35.8,0.0,16.31,Madhya Pradesh
20220510,36.02,0.0,23.52,Madhya Pradesh
20220511,36.39,0.0,23.85,Madhya Pradesh
20220512,37.75,0.0,20.84,Madhya Pradesh
20220513,38.6,0.0,16.36,Madhya Pradesh
20220514,38.25,0.0,14.45,Madhya Pradesh
20220515,38.26,0.0,18.65,Madhya Pradesh
20220516,37.6,0.0,14.75,Madhya Pradesh
20220517,35.99,0.0,13.79,Madhya Pradesh
20220518,36.31,0.0,17.17,Madhya Pradesh
20220519,37.19,0.0,16.66,Madhya Pradesh
20220520,37.36,0.0,20.88,Madhya Pradesh
20220521,36.68,0.0,21.7,Madhya Pradesh
20220522,35.24,0.01,32.35,Madhya Pradesh
20220523,34.8,0.13,34.89,Madhya Pradesh
20220524,33.81,1.47,34.26,Madhya Pradesh
20220525,34.86,0.61,31.02,Madhya Pradesh
20220526,36.36,3.42,29.08,Madhya Pradesh
20220527,35.68,0.06,26.39,Madhya Pradesh
20220528,35.12,0.19,32.13,Madhya Pradesh
20220529,35.7,0.28,31.44,Madhya Pradesh
20220530,36.19,0.03,31.47,Madhya Pradesh
20220531,36.59,0.0,27.23,Madhya Pradesh
20220601,37.08,0.0,18.31,Madhya Pradesh
20220602,37.11,0.0,16.96,Madhya Pradesh
20220603,37.79,0.0,16.56,Madhya Pradesh
20220604,38.0,0.0,18.29,Madhya Pradesh
20220605,38.04,0.0,16.34,Madhya Pradesh
20220606,37.94,0.0,17.22,Madhya Pradesh
20220607,37.47,0.0,17.14,Madhya Pradesh
20220608,37.74,0.0,20.24,Madhya Pradesh
20220609,37.24,0.49,28.78,Madhya Pradesh
20220610,37.4,0.04,27.21,Madhya Pradesh
20220611,34.98,1.85,38.67,Madhya Pradesh
20220612,33.3,1.73,45.82,Madhya Pradesh
20220613,33.78,1.28,46.87,Madhya Pradesh
20220614,34.66,0.09,43.82,Madhya Pradesh
20220615,31.87,4.06,51.74,Madhya Pradesh
20220616,28.69,7.21,72.67,Madhya Pradesh
20220617,29.02,6.27,72.89,Madhya Pradesh
20220618,28.38,21.41,76.43,Madhya Pradesh
20220619,28.85,19.14,74.35,Madhya Pradesh
20220620,28.23,24.47,77.92,Madhya Pradesh
20220621,29.0,2.96,71.88,Madhya Pradesh
20220622,30.24,0.38,64.81,Madhya Pradesh
20220623,30.89,7.33,62.72,Madhya Pradesh
20220624,31.18,1.08,60.76,Madhya Pradesh
20220625,31.28,0.04,59.72,Madhya Pradesh
20220626,30.57,1.8,63.58,Madhya Pradesh
20220627,29.96,4.09,69.75,Madhya Pradesh
20220628,29.77,7.84,72.71,Madhya Pradesh
20220629,27.31,16.22,83.31,Madhya Pradesh
20220630,26.72,34.1,90.52,Madhya Pradesh
20220701,26.74,6.42,88.3,Madhya Pradesh
20220702,26.59,13.09,86.64,Madhya Pradesh
20220703,27.61,14.97,82.17,Madhya Pradesh
20220704,26.84,21.3,86.1,Madhya Pradesh
20220705,27.78,14.3,82.3,Madhya Pradesh
20220706,28.42,7.76,79.83,Madhya Pradesh
20220707,28.39,4.99,83.57,Madhya Pradesh
20220708,28.72,14.33,82.46,Madhya Pradesh
20220709,27.55,25.64,86.33,Madhya Pradesh
20220710,28.7,44.4,81.22,Madhya Pradesh
20220711,27.83,53.76,85.1,Madhya Pradesh
20220712,27.63,21.13,84.32,Madhya Pradesh
20220713,29.08,23.01,79.81,Madhya Pradesh
20220714,28.45,13.42,81.57,Madhya Pradesh
20220715,27.62,23.62,85.27,Madhya Pradesh
20220716,26.8,22.52,88.36,Madhya Pradesh
20220717,26.63,40.52,92.01,Madhya Pradesh
20220718,28.6,19.23,81.39,Madhya Pradesh
20220719,26.7,5.76,89.02,Madhya Pradesh
20220720,26.45,0.35,89.11,Madhya Pradesh
20220721,26.91,12.1,90.48,Madhya Pradesh
20220722,26.79,21.18,89.12,Madhya Pradesh
20220723,26.44,33.72,91.36,Madhya Pradesh
20220724,27.83,11.33,84.2,Madhya Pradesh
20220725,25.51,21.83,93.75,Madhya Pradesh
20220726,26.04,6.5,88.4,Madhya Pradesh
20220727,25.93,4.2,89.27,Madhya Pradesh
20220728,26.93,7.91,86.1,Madhya Pradesh
20220729,27.04,6.96,86.06,Madhya Pradesh
20220730,26.5,9.62,86.7,Madhya Pradesh
20220731,26.82,0.13,87.37,Madhya Pradesh
20220801,26.09,0.01,86.82,Madhya Pradesh
20220802,27.03,0.1,85.94,Madhya Pradesh
20220803,27.63,5.66,84.94,Madhya Pradesh
20220804,27.26,4.26,87.56,Madhya Pradesh
20220805,28.03,5.2,80.94,Madhya Pradesh
20220806,28.14,13.4,83.39,Madhya Pradesh
20220807,27.34,13.1,87.17,Madhya Pradesh
20220808,26.55,17.59,91.06,Madhya Pradesh
20220809,26.61,49.18,90.86,Madhya Pradesh
20220810,27.0,25.23,88.98,Madhya Pradesh
20220811,25.82,29.46,92.06,Madhya Pradesh
20220812,25.03,14.01,92.98,Madhya Pradesh
20220813,26.08,9.21,89.84,Madhya Pradesh
20220814,25.37,53.91,93.42,Madhya Pradesh
20220815,24.79,57.18,94.27,Madhya Pradesh
20220816,25.54,51.7,89.62,Madhya Pradesh
20220817,26.01,0.19,88.12,Madhya Pradesh
20220818,26.22,0.08,88.02,Madhya Pradesh
20220819,26.03,0.7,89.04,Madhya Pradesh
20220820,25.76,24.58,92.37,Madhya Pradesh
20220821,25.29,66.98,94.04,Madhya Pradesh
20220822,24.64,134.8,93.23,Madhya Pradesh
20220823,25.08,3.93,89.06,Madhya Pradesh
20220824,25.73,1.51,86.5,Madhya Pradesh
20220825,25.46,3.88,85.3,Madhya Pradesh
20220826,25.43,0.89,85.25,Madhya Pradesh
20220827,25.38,3.88,88.95,Madhya Pradesh
20220828,25.16,7.01,90.6,Madhya Pradesh
20220829,25.43,7.99,91.18,Madhya Pradesh
20220830,26.96,2.94,83.11,Madhya Pradesh
20220831,27.97,0.89,82.23,Madhya Pradesh
20220901,27.95,7.45,82.74,Madhya Pradesh
20220902,27.45,3.58,85.71,Madhya Pradesh
20220903,26.67,1.94,88.67,Madhya Pradesh
20220904,25.81,31.27,90.63,Madhya Pradesh
20220905,25.55,14.8,90.05,Madhya Pradesh
20220906,27.24,8.1,80.45,Madhya Pradesh
20220907,26.99,0.34,83.94,Madhya Pradesh
20220908,26.53,1.45,90.11,Madhya Pradesh
20220909,26.87,1.72,89.17,Madhya Pradesh
20220910,26.81,2.19,88.22,Madhya Pradesh
20220911,26.6,8.87,89.03,Madhya Pradesh
20220912,26.53,19.35,90.1,Madhya Pradesh
20220913,25.47,57.83,92.69,Madhya Pradesh
20220914,25.85,23.45,90.56,Madhya Pradesh
20220915,25.22,17.14,92.65,Madhya Pradesh
20220916,25.02,8.12,94.08,Madhya Pradesh
20220917,26.01,1.48,89.3,Madhya Pradesh
20220918,26.31,1.2,86.22,Madhya Pradesh
20220919,26.58,3.11,86.0,Madhya Pradesh
20220920,26.32,2.59,87.21,Madhya Pradesh
20220921,25.64,10.83,89.74,Madhya Pradesh
20220922,25.3,15.61,92.23,Madhya Pradesh
20220923,23.39,9.12,92.7,Madhya Pradesh
20220924,23.63,8.65,92.51,Madhya Pradesh
20220925,25.11,0.12,84.12,Madhya Pradesh
20220926,25.46,6.78,84.13,Madhya Pradesh
20220927,26.22,2.25,82.81,Madhya Pradesh
20220928,26.06,0.01,81.98,Madhya Pradesh
20220929,25.93,0.0,81.21,Madhya Pradesh
20220930,26.46,0.0,76.66,Madhya Pradesh
20221001,26.24,1.11,79.59,Madhya Pradesh
20221002,25.35,0.24,84.2,Madhya Pradesh
20221003,25.01,0.0,84.7,Madhya Pradesh
20221004,24.7,2.64,86.76,Madhya Pradesh
20221005,25.04,24.12,93.23,Madhya Pradesh
20221006,25.48,22.68,91.45,Madhya Pradesh
20221007,25.01,4.99,89.19,Madhya Pradesh
20221008,25.51,0.77,87.62,Madhya Pradesh
20221009,26.03,1.49,87.14,Madhya Pradesh
20221010,25.58,27.26,89.06,Madhya Pradesh
20221011,24.74,25.63,90.34,Madhya Pradesh
20221012,24.26,1.88,87.22,Madhya Pradesh
20221013,23.24,0.16,85.96,Madhya Pradesh
20221014,21.56,0.0,78.92,Madhya Pradesh
20221015,20.73,0.0,76.63,Madhya Pradesh
20221016,21.35,0.1,82.84,Madhya Pradesh
20221017,23.02,0.29,87.74,Madhya Pradesh
20221018,22.23,0.12,81.28,Madhya Pradesh
20221019,20.31,0.0,82.07,Madhya Pradesh
20221020,21.25,0.0,80.48,Madhya Pradesh
20221021,21.02,0.0,75.17,Madhya Pradesh
20221022,21.64,0.0,74.1,Madhya Pradesh
20221023,21.07,0.0,78.14,Madhya Pradesh
20221024,21.09,0.0,71.56,Madhya Pradesh
20221025,21.39,0.0,66.49,Madhya Pradesh
20221026,21.86,0.0,65.88,Madhya Pradesh
20221027,21.92,0.0,63.62,Madhya Pradesh
20221028,21.79,0.0,63.56,Madhya Pradesh
20221029,21.71,0.0,66.98,Madhya Pradesh
20221030,20.42,0.0,76.48,Madhya Pradesh
20221031,19.43,0.0,77.61,Madhya Pradesh
20221101,19.43,0.0,76.54,Madhya Pradesh
20221102,20.31,0.0,72.12,Madhya Pradesh
20221103,21.76,0.0,64.34,Madhya Pradesh
20221104,22.14,0.0,67.61,Madhya Pradesh
20221105,23.11,0.0,67.87,Madhya Pradesh
20221106,22.38,0.0,76.81,Madhya Pradesh
20221107,21.58,0.0,80.0,Madhya Pradesh
20221108,21.05,0.0,76.28,Madhya Pradesh
20221109,20.9,0.0,75.13,Madhya Pradesh
20221110,21.45,0.0,75.08,Madhya Pradesh
20221111,21.3,0.0,78.81,Madhya Pradesh
20221112,19.82,0.0,78.12,Madhya Pradesh
20221113,18.9,0.0,68.48,Madhya Pradesh
20221114,18.64,0.0,67.82,Madhya Pradesh
20221115,19.26,0.0,65.65,Madhya Pradesh
20221116,19.59,0.0,61.9,Madhya Pradesh
20221117,19.07,0.0,66.18,Madhya Pradesh
20221118,17.29,0.0,66.97,Madhya Pradesh
20221119,16.04,0.0,67.58,Madhya Pradesh
20221120,15.64,0.0,70.18,Madhya Pradesh
20221121,15.97,0.0,73.04,Madhya Pradesh
20221122,17.06,0.0,71.57,Madhya Pradesh
20221123,17.57,0.0,67.55,Madhya Pradesh
20221124,17.1,0.0,68.22,Madhya Pradesh
20221125,16.03,0.0,64.24,Madhya Pradesh
20221126,16.83,0.0,58.85,Madhya Pradesh
20221127,18.01,0.0,57.79,Madhya Pradesh
20221128,17.24,0.0,62.49,Madhya Pradesh
20221129,16.73,0.0,68.82,Madhya Pradesh
20221130,16.8,0.0,71.81,Madhya Pradesh
20221201,16.9,0.0,75.54,Madhya Pradesh
20221202,17.8,0.0,71.63,Madhya Pradesh
20221203,17.82,0.0,74.73,Madhya Pradesh
20221204,17.96,0.0,75.56,Madhya Pradesh
20221205,18.56,0.0,73.93,Madhya Pradesh
20221206,17.98,0.0,73.53,Madhya Pradesh
20221207,15.96,0.0,66.33,Madhya Pradesh
20221208,14.89,0.0,63.09,Madhya Pradesh
20221209,15.08,0.0,66.05,Madhya Pradesh
20221210,16.17,0.0,69.63,Madhya Pradesh
20221211,18.09,0.0,66.83,Madhya Pradesh
20221212,20.26,0.8,69.93,Madhya Pradesh
20221213,18.82,4.05,80.25,Madhya Pradesh
20221214,19.18,0.69,66.07,Madhya Pradesh
20221215,20.14,0.1,71.23,Madhya Pradesh
20221216,19.8,0.0,69.15,Madhya Pradesh
20221217,18.55,0.0,62.99,Madhya Pradesh
20221218,16.89,0.0,63.03,Madhya Pradesh
20221219,16.69,0.0,61.8,Madhya Pradesh
20221220,17.8,0.0,56.67,Madhya Pradesh
20221221,18.58,0.0,54.85,Madhya Pradesh
20221222,19.99,0.0,58.43,Madhya Pradesh
20221223,21.86,0.0,60.43,Madhya Pradesh
20221224,19.99,0.0,67.02,Madhya Pradesh
20221225,17.56,0.0,76.08,Madhya Pradesh
20221226,18.57,0.0,73.25,Madhya Pradesh
20221227,17.46,0.0,72.45,Madhya Pradesh
20221228,16.5,0.0,59.18,Madhya Pradesh
20221229,16.93,0.0,51.02,Madhya Pradesh
20221230,19.56,0.0,52.96,Madhya Pradesh
20221231,18.2,0.0,60.49,Madhya Pradesh
20230101,15.61,0.0,68.88,Madhya Pradesh
20230102,14.43,0.0,66.16,Madhya Pradesh
20230103,14.04,0.0,69.6,Madhya Pradesh
20230104,13.14,0.01,72.17,Madhya Pradesh
20230105,13.14,0.04,70.17,Madhya Pradesh
20230106,13.11,0.0,56.01,Madhya Pradesh
20230107,11.61,0.0,54.21,Madhya Pradesh
20230108,12.42,0.0,49.6,Madhya Pradesh
20230109,15.19,0.0,46.78,Madhya Pradesh
20230110,16.18,0.0,48.89,Madhya Pradesh
20230111,18.41,0.0,41.78,Madhya Pradesh
20230112,19.6,0.0,40.43,Madhya Pradesh
20230113,19.14,0.0,53.96,Madhya Pradesh
20230114,16.68,0.0,55.66,Madhya Pradesh
20230115,14.14,0.0,56.52,Madhya Pradesh
20230116,14.96,0.0,52.03,Madhya Pradesh
20230117,15.11,0.0,46.13,Madhya Pradesh
20230118,14.75,0.0,42.3,Madhya Pradesh
20230119,16.46,0.0,46.43,Madhya Pradesh
20230120,20.69,0.0,53.58,Madhya Pradesh
20230121,21.87,0.0,56.17,Madhya Pradesh
20230122,22.48,0.0,54.13,Madhya Pradesh
20230123,23.06,0.0,48.61,Madhya Pradesh
20230124,23.41,0.0,44.72,Madhya Pradesh
20230125,23.08,5.45,56.08,Madhya Pradesh
20230126,19.74,3.26,74.29,Madhya Pradesh
20230127,19.34,0.12,71.99,Madhya Pradesh
20230128,19.43,0.0,65.66,Madhya Pradesh
20230129,21.46,0.0,55.51,Madhya Pradesh
20230130,23.04,0.04,53.02,Madhya Pradesh
20230131,19.56,0.01,59.72,Madhya Pradesh
20230201,16.82,0.0,52.17,Madhya Pradesh
20230202,16.49,0.0,39.9,Madhya Pradesh
20230203,17.77,0.0,36.06,Madhya Pradesh
20230204,18.89,0.0,35.51,Madhya Pradesh
20230205,20.7,0.0,30.36,Madhya Pradesh
20230206,21.75,0.0,32.55,Madhya Pradesh
20230207,20.9,0.0,32.99,Madhya Pradesh
20230208,19.68,0.0,32.05,Madhya Pradesh
20230209,21.64,0.0,27.69,Madhya Pradesh
20230210,23.24,0.0,23.63,Madhya Pradesh
20230211,21.53,0.0,32.73,Madhya Pradesh
20230212,20.43,0.0,34.85,Madhya Pradesh
20230213,18.75,0.0,24.29,Madhya Pradesh
20230214,20.64,0.0,20.63,Madhya Pradesh
20230215,22.33,0.0,25.55,Madhya Pradesh
20230216,23.0,0.0,28.95,Madhya Pradesh
20230217,21.87,0.0,40.03,Madhya Pradesh
20230218,21.5,0.0,42.85,Madhya Pradesh
20230219,22.64,0.0,34.95,Madhya Pradesh
20230220,25.47,0.0,22.5,Madhya Pradesh
20230221,25.07,0.0,15.24,Madhya Pradesh
20230222,24.2,0.0,18.64,Madhya Pradesh
20230223,26.03,0.0,21.59,Madhya Pradesh
20230224,25.5,0.0,25.62,Madhya Pradesh
20230225,24.79,0.0,25.87,Madhya Pradesh
